ID;APLICA;Estado;Subaplicación;Funcionalidades;Severidad;Prioridad;Título;Descripción;Descripción PC1;Verificado PC1;Descripción PC2;Verificado PC2;Descripción PC3;Verificado PC3;Descripción P1;Entrada Manual P1;SCT TEST P1;SCT ANTE P1;Resultado Esperado P1;RESULTADO CP;Salida Obtenida P1;Descripción P2;Entrada Manual P2;SCT TEST P2;SCT ANTE P2;Resultado Esperado P2;Salida Obtenida P2;Descripción P3;Entrada Manual P3;SCT TEST P3;SCT ANTE P3;Resultado Esperado P3;Salida Obtenida P3;Comentarios;Dependencias CPs;Items
CPSCM207;SGP;Disponible;BASELINER;TIP:NOTIFICACIONES;Mayor;900;msg-chm-005 Pase PROMOTE en ventana urgente (rechazando el pase) (DETALLAR);"Realizar un pase Pase promote en ventana urgente (rechazando el pase).
Comprobar que el administrador oportuno recibe un correo de autorización de un pase
Comprobar que cuando se rechaza el pase se recibe otro correo de pase rechazado. ";El pase PROMOTE debe ser en ventana urgente y rechazado.;;;;;;Realizar pase PROMOTE en ventana urgente y RECHAZAR el pase.;;;;"Comprobar Log de Pase. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución. 
1. Comprobar que el administrador oportuno recibe un correo de autorización de un pase
2. Comprobar que cuando se rechaza el pase se recibe otro correo de pase rechazado. ";;;;;;;;;;;;;;;;;
CPSCM208;SGP;Disponible;BASELINER;TIP:NOTIFICACIONES;Mayor;900;msg-chm-006 Pase de DEMOTE en ventana urgente (rechazando  el pase) (DETALLAR);"Realizar un pase Pase de demote en ventana urgente (rechazando  el pase).
Comprobar que el administrador oportuno recibe un correo de autorización de un pase
Comprobar que cuando se rechaza el pase se recibe otro correo de pase rechazado. ";El pase DEMOTE debe ser en ventana urgente y rechazado.;;;;;;Realizar pase DEMOTE en ventana urgente y RECHAZAR el pase.;;;;"Comprobar Log de Pase. En el caso de warnings en el log, analizar las causas, decidir al respecto y reflejar las conclusiones en los comentarios de la ejecución. 
1. Comprobar que el administrador oportuno recibe un correo de autorización de un pase
2. Comprobar que cuando se rechaza el pase se recibe otro correo de pase rechazado. ";;;;;;;;;;;;;;;;;
CPSCM209;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-001-01 Nuevo pase a producción.;Visualización de los logs de pase;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM210;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-001-02 Pase de marcha atrás de producción;Niveles de visualización de pases (con debug, …);;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM211;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-001-03 Pase producción Correctivo;filtros del monitor (por naturaleza, tipo, …);;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM212;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-001-04 Pase de marcha atrás de producción correctivo;Histórico de pases (idem monitor);;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM213;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-001-05 Pase de emergencia;Paquetes que se visualizan en los diferentes pases (a Prod, a correctivo, a emergencia….);;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM214;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-01 Filtros todas las naturalezas.;Filtrar por todas las naturalezas;Para la correcta ejecución de esta prueba será necesario tener pases de cada una de las naturalezas existentes. Y depués comprobar que se ven todos los pases de las distintas naturalezas. ;;;;;;En el monitor de pases filtrar por todas las naturalezas.;;;;"Comprobar que existen pases de naturaleza .NET
Comprobar que existen pases de naturaleza Ficheros
Comprobar que existen pases de naturaleza J2EE.
Comprobar que existen pases de naturaleza BIZTALK.
Comprobar que existen pases de naturaleza Oracle.
Comprobar que existen pases de naturaleza ZOS.
Comprobar que existen pases de naturaleza ZOS-DB2.
Comprobar que existen pases de naturaleza ZOS-Linklist.
Comprobar que existen pases de naturaleza ZOS-Linklist-DB2.
";;;;;;;;;;;;;;;;;
CPSCM215;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-02 Filtros .NET;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de .Net, tanto si el pase solamente contiene paquetes puros de .Net o mixtos de .Net y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza .NET;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de .Net, tanto si el pase solamente contiene paquetes puros de .Net o mixtos de .Net y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM216;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-03 Filtros Ficheros;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de Ficheros, tanto si el pase solamente contiene paquetes puros de Ficheros o mixtos de Ficheros y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza Ficheros.;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de Ficheros, tanto si el pase solamente contiene paquetes puros de Ficheros o mixtos de Ficheros y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM217;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-04 Filtros J2EE;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de J2EE, tanto si el pase solamente contiene paquetes puros de J2EE o mixtos de J2EE y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza J2EE.;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de J2EE, tanto si el pase solamente contiene paquetes puros de J2EE o mixtos de J2EE y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM218;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-05 Filtros BIZTALK;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de BIZTALK tanto si el pase solamente contiene paquetes puros de BIZTALK o mixtos de BIZTALK y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza BIZTALK.;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de BIZTALK tanto si el pase solamente contiene paquetes puros de BIZTALK o mixtos de BIZTALK y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM219;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-06 Filtros ORACLE;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ORACLE tanto si el pase solamente contiene paquetes puros de ORACLE o mixtos de ORACLE  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza ORACLE.;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ORACLE tanto si el pase solamente contiene paquetes puros de ORACLE o mixtos de ORACLE  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM220;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-07 Filtros ZOS;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ZOS tanto si el pase solamente contiene paquetes puros de ZOS o mixtos de ZOS  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza ZOS.;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ZOS tanto si el pase solamente contiene paquetes puros de ZOS o mixtos de ZOS  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM221;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-08 Filtros ZOS-DB2;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ZOS-DB2 tanto si el pase solamente contiene paquetes puros de ZOS-DB2 o mixtos de ZOS-DB2  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza ZOS-DB2.;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ZOS-DB2 tanto si el pase solamente contiene paquetes puros de ZOS-DB2 o mixtos de ZOS-DB2  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM222;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-09 Filtros ZOS-Linklist;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ZOS-Linklist tanto si el pase solamente contiene paquetes puros de ZOS-linklist o mixtos de ZOS-linklist  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza ZOS-Linklist.;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ZOS-Linklist tanto si el pase solamente contiene paquetes puros de ZOS-linklist o mixtos de ZOS-linklist  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM223;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-002-10 Filtros ZOS-Linklist-DB2;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ZOS-Linklist-BD2 tanto si el pase solamente contiene paquetes puros de ZOS-linklist o mixtos de ZOS-Linklist-DB2  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";Para la correcta ejecución de esta prueba será necesario tener pases de la naturaleza a probar.;;;;;;En el monitor de pases filtrar por la naturaleza ZOS-Linklist-DB2.;;;;"Al filtrar por esta naturaleza aparecerán aquellos pases que contengan elementos de ZOS-Linklist-BD2 tanto si el pase solamente contiene paquetes puros de ZOS-linklist o mixtos de ZOS-Linklist-DB2  y otras naturalezas. 

También se visualizarán aquellos pases en los que no aparezca naturaleza alguna.";;;;;;;;;;;;;;;;;
CPSCM224;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-003-01 Mapa de Máquinas;Mapa de Máquinas;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM225;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-003-02 Mapa de Elementos;Mapa de Elementos;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM226;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-003-03 Pases de elementos de Sistema;Pases de elementos de Sistema;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM227;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-004-01 Visualización de aplicaciones.;Visualización de aplicaciones.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM228;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-004-02 Iniciar aplicación (que esté en una única red, en más de una red, …);Iniciar aplicación (que esté en una única red, en más de una red, …);;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM229;SGP;Definición;BASELINER;TIP:MONITOR DE PASES;Mayor;900;mnt-004-03 Parar aplicación;Parar aplicación;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM230;SGP;Definición;BASELINER;TIP:PURGA;Mayor;900;mnt-004-04 Reiniciar Aplicación;Reiniciar Aplicación;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM231;SGP;Definición;BASELINER;TIP:PURGA;Mayor;900;mnt-004-05 Visualización de los logs. (de aplicación, de was, config);Visualización de los logs. (de aplicación, de was, config);;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPSCM232;;Definición;BASELINER;TIP:PURGA;Mayor;900;"mnt-005-001 Borrado de los pases a TEST y ANTE finalizados Ok.

Especificar los servidores y directorios donde comprobar.";A la variable PURGA_DIAS le quitamos un día para comprobar los borrados de los pases de TEST y ANTE. Deberá borrar aquellos pases de TEST y ANTE que finalizaron correctamente. La comprobación debe hacerse entrando en el aix con el usuario vascm y comprobando que ha realizado de verdad la purga así como habrá que comprobar en los servidores de windows (biztalk y otro) que también ha hecho la purga.  ;"Primero habrá que comprobar desde cuando tenemos pases para poder jugar con las varibles de la purga y poder hacer las comprobaciones.  

Lo siguiente será cambiar a 0 la variable de borrado de elementos públicos hasta llegar a la prueba de purga de elementos públicos (mnt-005-007). 

También cambiaremos a 0 la variable PURGA_DELPROD hasta empezar las pruebas de purgado de pases de producción.  ";;;;;;"A la variable PURGA_DIAS le quitamos un día para comprobar los borrados de los pases de TEST y ANTE.

Ejecutar la PURGA.";;;;"Deberá borrar aquellos pases de TEST y ANTE que finalizaron correctamente. 

La comprobación debe hacerse entrando en el aix con el usuario vascm y comprobando que ha realizado de verdad la purga así como habrá que comprobar en los servidores de windows (biztalk y otro) que también ha hecho la purga.  ";;;;;;;;;;;;;;;;;
CPSCM233;;Definición;BASELINER;TIP:PURGA;Mayor;900;"mnt-005-002 Borrado de los pases a TEST y ANTE finalizados Ok, o Ko. 

Especificar los servidores y directorios donde comprobar.";A la variable PURGA_DELALLS le quitamos un día para comprobar los borrados de los pases de TEST y ANTE. Deberá borrar aquellos pases de TEST que finalizaron correcta o incorrectamente. La comprobación debe hacerse entrando en el aix con el usuario vascm y comprobando que ha realizado de verdad la purga así como habrá que comprobar en los servidores de windows (biztalk y otro) que también ha hecho la purga.  ;"Primero habrá que comprobar desde cuando tenemos pases para poder jugar con las varibles de la purga y poder hacer las comprobaciones.  

Lo siguiente será cambiar a 0 la variable de borrado de elementos públicos hasta llegar a la prueba de purga de elementos públicos (mnt-005-007). 

También cambiaremos a 0 la variable PURGA_DELPROD hasta empezar las pruebas de purgado de pases de producción.  ";;;;;;"A la variable PURGA_DELALLS le quitamos un día para comprobar los borrados de los pases de TEST y ANTE.

Ejecutar la PURGA.";;;;"Deberá borrar aquellos pases de TEST que finalizaron correcta o incorrectamente. 

La comprobación debe hacerse entrando en el aix con el usuario vascm y comprobando que ha realizado de verdad la purga así como habrá que comprobar en los servidores de windows (biztalk y otro) que también ha hecho la purga.  ";;;;;;;;;;;;;;;;;
CPSCM234;;Definición;BASELINER;TIP:PURGA;Mayor;900;"mnt-005-003 Borrado de los pases a PROD. 

Especificar los servidores y directorios donde comprobar.";A la variable PURGA_DELPROD le quitamos un día para comprobar los borrados de los pases de PRODUCCION. Deberá borrar aquellos pases de PRODUCCION  que finalizaron correcta o incorrectamente. La comprobación debe hacerse entrando en el aix con el usuario vascm y comprobando que ha realizado de verdad la purga así como habrá que comprobar en los servidores de windows (biztalk y otro) que también ha hecho la purga.  ;"Primero habrá que comprobar desde cuando tenemos pases para poder jugar con las varibles de la purga y poder hacer las comprobaciones.  

Lo siguiente será cambiar a 0 la variable de borrado de elementos públicos hasta llegar a la prueba de purga de elementos públicos (mnt-005-007). 

También cambiaremos a 0 la variable PURGA_DELPROD hasta empezar las pruebas de purgado de pases de producción.  ";;;;;;"A la variable PURGA_DELPROD le quitamos un día para comprobar los borrados de los pases de PRODUCCION.

Ejecutar la PURGA.";;;;Deberá borrar aquellos pases de PRODUCCION  que finalizaron correcta o incorrectamente. La comprobación debe hacerse entrando en el aix con el usuario vascm y comprobando que ha realizado de verdad la purga así como habrá que comprobar en los servidores de windows (biztalk y otro) que también ha hecho la purga.  ;;;;;;;;;;;;;;;;;
